,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
50,12.9%,"Mendocino County, Mendocino County, California, US",750 ml,Red, US,4/1/2021,"
                      This dense, tannic and concentrated wine holds its deep blueberry, cranberry and woodsmoke flavors tightly. It's a rare varietal in California and requires either patience on the part of the drinker or an indulgent, rich dish to pair it with. Best after 2028.                      Jim Gordon ",L Venturi Vineyard,Portalupi 2018 L Venturi Vineyard Charbono (Mendocino County),$40, California,90, Mendocino County,Mendocino County,Not rated yet [Add Your Review],"Charbono, Italian Red",2018,Portalupi
51,13%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,4/1/2021,"
                      This wine is whole-cluster fermented via carbonic maceration, providing a lasting freshness and verve on the palate. Light and delicate in color and structure, this wine is simple, focused and food-friendly, fruity in plum and wild grape, ideally served chilled.                      Virginie Boone ",One Fine Morning,Whipsmart Wine Company 2019 One Fine Morning Dolcetto (Russian River Valley),$25, California,90, Sonoma,Russian River Valley,Not rated yet [Add Your Review],"Dolcetto, Italian Red",2019,Whipsmart Wine Company
52,13%,"Dolcetto d'Alba, Piedmont, Italy",750 ml,Red, Italy,4/1/2021,"
                      Savory and elegant, this lithe red has inviting aromas of crushed berry, violet, star anise and botanical herb. The linear, juicy palate delivers Morello cherry, star anise and a hint of bitter almond alongside graceful tannins and bright acidity. Drink through 2022.                      Kerin O’Keefe ",,Sandrone 2018  Dolcetto d'Alba,$25, Piedmont,90,Dolcetto d'Alba,,Not rated yet [Add Your Review],"Dolcetto, Italian Red",2018,Sandrone
53,11.5%,"Lambrusco Grasparossa di Castelvetro, Central Italy, Italy",750 ml,Sparkling, Italy,4/1/2021,"
                      Deeply colored, dry and lightly fizzy, this has aromas of blue flower and blackberry jam. On the foaming, savory palate, zesty acidity and light tannins accompany ripe black cherry and a hint of white pepper.                      Kerin O’Keefe ",Corleto,Villa di Corlo 2019 Corleto  (Lambrusco Grasparossa di Castelvetro),$20, Central Italy,89,Lambrusco Grasparossa di Castelvetro,,Not rated yet [Add Your Review],"Lambrusco Grasparossa, Italian Red",2019,Villa di Corlo
54,14.5%,"Toscana, Tuscany, Italy",750 ml,Red, Italy,4/1/2021,"
                      This deeply colored wine opens with aromas of baked plum, underbrush and cedar. Made with 100% Colorino, the solid palate offers ripe blackberry, mocha and white pepper alongside firm tannins. Drink through 2026.                      Kerin O’Keefe ",Stagi,Il Palazzino 2016 Stagi Colorino (Toscana),$30, Tuscany,89,Toscana,,Not rated yet [Add Your Review],"Colorino, Italian Red",2016,Il Palazzino
55,12.5%,"Vino Spumante, Italy Other, Italy",750 ml,Sparkling, Italy,4/1/2021,"
                      Made with the red grape Corvina (of Amarone and Valpolicella fame), this blanc de noir sparkler has aromas of toasted bread crust and nut. The aromas carry over to the lively palate along with acacia honey and an invigorating perlage.                      Kerin O’Keefe ",AvantGarde Nature,Damoli NV AvantGarde Nature Corvina (Vino Spumante),$50, Italy Other,87,Vino Spumante,,Not rated yet [Add Your Review],"Corvina, Italian Red",,Damoli
56,11%,"Lambrusco di Modena, Central Italy, Italy",750 ml,Sparkling, Italy,4/1/2021,"
                      Vinous aromas of just pressed grapes and a whiff of violet form the nose. The aromas follow over to the simple, lightly sparkling palate along with juicy raspberry, black cherry and crisp acidity.                      Kerin O’Keefe ",Vini del Re,Cantina Settecani di Castelvetro NV Vini del Re  (Lambrusco di Modena),$14, Central Italy,86,Lambrusco di Modena,,Not rated yet [Add Your Review],"Lambrusco, Italian Red",,Cantina Settecani di Castelvetro
57,13.6%,"Madera, Central Valley, California, US",750 ml,Red, US,4/1/2021,"
                      Cola, roasted veggies and black-pepper notes combine in this rather lean, dry, moderately tannic wine.                      Jim Gordon ",Estate,Fasi Estate 2019 Estate Charbono (Madera),$35, California,82, Central Valley,Madera,Not rated yet [Add Your Review],"Charbono, Italian Red",2019,Fasi Estate
58,14.5%,"Veronese, Veneto, Italy",750 ml,Red, Italy,3/1/2021,"
                      Aromas of cassis, camphor, French oak and blue flowers form the expressive nose. Full-bodied and elegantly structured, the smooth, delicious palate doles out succulent Morello cherry, spiced blueberry, licorice and tobacco. It's well-balanced, with taut, refined tannins and fresh acidity. Drink 2021–2031.                      Kerin O’Keefe ",La Poja,Allegrini 2016 La Poja Corvina (Veronese),$95, Veneto,95,Veronese,,Not rated yet [Add Your Review],"Corvina, Italian Red",2016,Allegrini
59,13.5%,"Montepulciano d'Abruzzo, Central Italy, Italy",750 ml,Red, Italy,3/1/2021,"
                      There's depth and richness to the dark plum and cherry fruit on the nose, with heaps of fresh oregano, thyme and field flowers chiming in. This iconic estate winery located in the province of Teramo is one of the leaders of biodynamics in the region, which translates to the purity and balance of the fruit in this wine. Fleshy yet taut plum and dark cherry flavors are framed by polished tannins and fresh acidity, with more herbs chiming in on the lingering finish. It's enjoyable now but could hold well through 2028.                      Alexander Peartree ",,Emidio Pepe 2012  Montepulciano d'Abruzzo,$160, Central Italy,94,Montepulciano d'Abruzzo,,Not rated yet [Add Your Review],"Montepulciano, Italian Red",2012,Emidio Pepe
60,14.5%,"Montepulciano d'Abruzzo, Central Italy, Italy",750 ml,Red, Italy,3/1/2021,"
                      This top-of-the-line Montepulciano impresses in rich aromas of cocoa, cigar box, dill and anise that meld into a deep well of brandy-soaked black cherry and dark plum. It's full and enveloping on the palate yet foursquare in nature, built by small-grained, polished tannins and integrated acidity that frame densely packed dark fruit. Spiced plums linger on the long finish, indicating that this will hold well in the cellar. Drink 2022–2030 at least.                      Alexander Peartree ",Villa Gemma Riserva,Masciarelli 2015 Villa Gemma Riserva  (Montepulciano d'Abruzzo),$90, Central Italy,94,Montepulciano d'Abruzzo,,Not rated yet [Add Your Review],"Montepulciano, Italian Red",2015,Masciarelli
61,14%,"Montepulciano d'Abruzzo, Central Italy, Italy",750 ml,Red, Italy,3/1/2021,"
                      Dense aromas of black plum and blackberry are lifted by accents of crushed herbs and chopped mint in this Montepulciano that sees 23 months in large, untoasted Slavonian casks. There's polish to the plump fruit on the palate, with a seamless feel to the integrated tannins and bright acidity. Not a hair is out of place in this poised red. Drink now–2026.                      Alexander Peartree ",,Amorotti 2016  Montepulciano d'Abruzzo,$44, Central Italy,93,Montepulciano d'Abruzzo,,Not rated yet [Add Your Review],"Montepulciano, Italian Red",2016,Amorotti
62,14%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2021,"
                      Made with bush-trained pre-phylloxera vines, this fascinating wine needs time to breathe before releasing intense aromas of menthol, dried earth, ripe black-skinned berry and star anise. The aromas carry on to the smooth, juicy palate along with ripe plum, black cherry, vanilla and a hint of iron. Soft tannins provide gentle support.                      Kerin O’Keefe ",Vrucara,Feudo Montoni 2016 Vrucara Nero d'Avola (Sicilia),$55, Sicily & Sardinia,93,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2016,Feudo Montoni
63,13%,"Montepulciano d'Abruzzo, Central Italy, Italy",750 ml,Red, Italy,3/1/2021,"
                      Freshly pressed blackberries, cherries and cranberries take on earthy elements of crushed herbs and gravel in this amphora-aged Montepulciano. There's a polished, supple feel to the berry fruit on the medium-bodied palate, with streaks of crushed mineral and earthy spice lending depth. The finish lingers long on a bright cherry-skin note.                      Alexander Peartree ",,Francesco Cirelli 2018  Montepulciano d'Abruzzo,$22, Central Italy,93,Montepulciano d'Abruzzo,,Not rated yet [Add Your Review],"Montepulciano, Italian Red",2018,Francesco Cirelli
64,14.5%,"Montepulciano d'Abruzzo, Central Italy, Italy",750 ml,Red, Italy,3/1/2021,"
                      Aromas of brandy-soaked dark cherry, anise, allspice and chopped mint show depth, concentration and purity in this Montepulciano that sees time in French oak. It's rich in feel on the palate, but counterbalanced by a bright core of acidity that pushes along the dense berry and spice flavors. There's a polish to it all that makes it accessible in the near term, but it would also hold well through 2028.                      Alexander Peartree ",Marina Cvetic S. Martino Rosso Riserva,Masciarelli 2018 Marina Cvetic S. Martino Rosso Riserva  (Montepulciano d'Abruzzo),$32, Central Italy,92,Montepulciano d'Abruzzo,,Not rated yet [Add Your Review],"Montepulciano, Italian Red",2018,Masciarelli
65,13.5%,"Vittoria, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2021,"
                      A more serious version of Frappato, this savory red has enticing aromas of Mediterranean herb, blue flower, wild berry and sea breeze. Smooth, elegant and medium-bodied, the lithe palate doles out juicy black cherry, strawberry compote, white pepper and hints of star anise alongside supple tannins.                      Kerin O’Keefe ",Mandragola,Paolo Calì 2017 Mandragola Frappato (Vittoria),$23, Sicily & Sardinia,92,Vittoria,,Not rated yet [Add Your Review],"Frappato, Italian Red",2017,Paolo Calì
66,14.5%,"Montepulciano d'Abruzzo, Central Italy, Italy",750 ml,Red, Italy,3/1/2021,"
                      Densely packed aromas of brandy-soaked plums and blackberries meld with seamless accents of allspice and tobacco in this brooding red. Rich in feel on the palate, a luscious black plum flavor is wrapped in a blanket of polished tannins and propped up by unwavering acidity. There's sheen and depth to this red that needs some time to unravel. Drink 2022–2028.                      Alexander Peartree ",Cagiòlo Riserva,Cantina Tollo 2015 Cagiòlo Riserva  (Montepulciano d'Abruzzo),$35, Central Italy,92,Montepulciano d'Abruzzo,,Not rated yet [Add Your Review],"Montepulciano, Italian Red",2015,Cantina Tollo
67,14%,"Montepulciano d'Abruzzo, Central Italy, Italy",750 ml,Red, Italy,3/1/2021,"
                      Dense aromas of brandy-dipped cherries and blackberries meld with firm doses of tobacco, anise and cardamom in this sultry red. The full-bodied palate is rounded and supple in feel, with concentrated dark berry and plum flavors that are lifted by a mix of sweet and savory spices. A firm webbing of tannins holds it all together, never detracting from the fruit. Drink now.                      Alexander Peartree ",Tatone,Terra d'Aligi 2016 Tatone  (Montepulciano d'Abruzzo),$17, Central Italy,91,Montepulciano d'Abruzzo,,Not rated yet [Add Your Review],"Montepulciano, Italian Red",2016,Terra d'Aligi
68,13.5%,"Vittoria, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2021,"
                      Enticing aromas of red berry, baking spice and blue flower meld together in the glass along with a whiff of Mediterranean brush. Linear and elegant, the medium-bodied palate features pomegranate, strawberry, white pepper and oak-driven spice alongside taut, refined tannins. Drink through 2024.                      Kerin O’Keefe ",Pruvenza,Paolo Calì 2017 Pruvenza Frappato (Vittoria),$45, Sicily & Sardinia,91,Vittoria,,Not rated yet [Add Your Review],"Frappato, Italian Red",2017,Paolo Calì
