,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
0,12.5%,"Jurançon, Southwest France, France",750 ml,Dessert, France,7/1/2021,"
                      The wine is just now ready to drink. Baked-apple flavors mingle with tropical fruits such as mango and lychee. Pepper and a hint of spice give the wine a twist. It finishes with intense acidity that leaves freshness.                      Roger Voss ",Anie d'Ange,Domaine Coustarret 2017 Anie d'Ange  (Jurançon),$39, Southwest France,94,Jurançon,,Not rated yet [Add Your Review],"Gros and Petit Manseng, White Blend",2017,Domaine Coustarret
1,13%,"Jurançon Sec, Southwest France, France",750 ml,White, France,7/1/2021,"
                      Luscious orange and honey flavors flow from this dry wine. With its blend of the two Mansengs, Gros and Petit, and the rare Petit Courbu, it has richness as well as a tight dry, fresh character. The wine is just ready to drink. Organic.                      Roger Voss ",Vitatge Vielh,Lapeyre 2017 Vitatge Vielh  (Jurançon Sec),$26, Southwest France,93,Jurançon Sec,,Not rated yet [Add Your Review],White Blend,2017,Lapeyre
2,12.5%,"Jurançon, Southwest France, France",750 ml,Dessert, France,7/1/2021,"
                      This floral wine offers great fruits as well as hints of honey. Produced from late-harvest fruit, the wine has concentration as well as a good balance between freshness and richness. Drink this wine from 2022.                      Roger Voss ",Anie d'Ange,Domaine Coustarret 2018 Anie d'Ange  (Jurançon),$39, Southwest France,93,Jurançon,,Not rated yet [Add Your Review],"Gros and Petit Manseng, White Blend",2018,Domaine Coustarret
3,12%,"Adelaide, South Australia, Australia",750 ml,Dessert, Australia,7/1/2021,"
                      This full-throttle sticky, as the Aussies say, is a blend of Viognier, Sauvignon Blanc, Sémillon and Pinot Gris. It's late picked with some botrytis left to form, giving it added complexity. Radiant amber and green-rimmed in glass, it opens with notes of roasted salted nuts, lemon curd, marmalade and marzipan with the earthy funk of Noble Rot. The palate is ultrarich and luscious with intense sweetness, like it could be poured over a bowl of ice cream. Sip with a nutty, citrusy dessert or aged cheese.                      Christina Pickard ",The Noble Mud Pie,D'Arenberg 2017 The Noble Mud Pie White (Adelaide),$20, South Australia,93,Adelaide,,Not rated yet [Add Your Review],White Blend,2017,D'Arenberg
4,14%,"Jurançon Sec, Southwest France, France",750 ml,White, France,7/1/2021,"
                      The first impression in this wine is richness. Texture is dense and the dry wine is packed with ripe white and mango fruits, spice and honey. It's a little young, so drink from 2022.                      Roger Voss ",Renaissance,Domaine Coustarret 2018 Renaissance  (Jurançon Sec),$34, Southwest France,92,Jurançon Sec,,Not rated yet [Add Your Review],White Blend,2018,Domaine Coustarret
5,15%,"Vin Santo del Chianti Classico, Tuscany, Italy",375 ml,Dessert, Italy,7/1/2021,"
                      Made of 60% Trebbiano and 40% Malvasia grapes, this has aromas recalling dried apricot, vanilla and toasted almond. The opulent palate offers acacia honey, apricot jam, caramel and candied orange peel. It's well-balanced with a long finish.                      Kerin O’Keefe ",,Volpaia 2014  Vin Santo del Chianti Classico,$61, Tuscany,92,Vin Santo del Chianti Classico,,Not rated yet [Add Your Review],White Blend,2014,Volpaia
6,15.5%,"Vin Santo del Chianti Classico, Tuscany, Italy",500 ml,Dessert, Italy,7/1/2021,"
                      A 50/50 blend of dried Trebbiano and Malvasia grapes, this dessert wine opens with inviting aromas of maple syrup, toasted hazelnut and marzipan. The concentrated palate offers chestnut honey, dried fig and sweet almond flavors.                      Kerin O’Keefe ",,Losi Querciavalle 2006  Vin Santo del Chianti Classico,N/A, Tuscany,91,Vin Santo del Chianti Classico,,Not rated yet [Add Your Review],White Blend,2006,Losi Querciavalle
7,13%,"Toscana, Tuscany, Italy",750 ml,White, Italy,7/1/2021,"
                      Made with organically grown Vermentino and Colombana grapes, this lovely, tangy white offers aromas of yellow stone fruit, citrus and Mediterranean herbs. On the savory palate, fresh acidity accompanies ripe apricot, grapefruit and almond before an orange drop candy close.                      Kerin O’Keefe ",Fonte delle Donne,Fattoria Fibbiano 2019 Fonte delle Donne White (Toscana),$20, Tuscany,91,Toscana,,Not rated yet [Add Your Review],White Blend,2019,Fattoria Fibbiano
8,13.5%,"Jurançon Sec, Southwest France, France",750 ml,White, France,7/1/2021,"
                      While this is a rich wine, it always keeps freshness in mind. That shows in the orange-zest tang and passion-fruit flavor. Like so many wines, even dry ones, made mainly from Petit Manseng, it has a touch of honey. Drink from late 2021.                      Roger Voss ",Renaissance,Domaine Coustarret 2017 Renaissance  (Jurançon Sec),$34, Southwest France,91,Jurançon Sec,,Not rated yet [Add Your Review],White Blend,2017,Domaine Coustarret
9,13%,"Marlborough, New Zealand",750 ml,White, New Zealand,7/1/2021,"
                      This entry level label from Marlborough winery Huia consistently delivers bang for buck. This vintage the blend is dominated by Gruner Veltliner, trailed by Sauvignon Blanc with a little Pinot Gris, Chardonnay and Riesling for a tasty, balanced drop. Delicate aromas of honey, ginger and sun-kissed orchard fruit and their blossoms lead. An almost unexpected dagger of acidity slices through the bright apple, pear and citrus fruit on the palate but is neatly balanced by a gentle textural element and a lengthy finish.                      Christina Pickard ",Tangle Made With Organic Grapes,Hunky Dory 2020 Tangle Made With Organic Grapes White (Marlborough),$16,Marlborough,91,,,Not rated yet [Add Your Review],White Blend,2020,Hunky Dory
10,13.5%,"Lake County, Lake County, California, US",750 ml,White, US,7/1/2021,"
                      An herbaceous, peppery aroma leads to richer, riper, fruitier flavors of peaches, cream and toasted almonds in this full-bodied wine. Good concentration and length make it even more appealing.                      Jim Gordon ",Gypsy Blanc,Sol Rouge 2018 Gypsy Blanc White (Lake County),$36, California,91, Lake County,Lake County,Not rated yet [Add Your Review],White Blend,2018,Sol Rouge
11,12%,"Pacherenc du Vic Bilh, Southwest France, France",500 ml,Dessert, France,7/1/2021,"
                      Petit Manseng weaves its magic in this rich, sweet late-harvest wine. Honey, spice and rich apricot flavors are augmented and contrasted with elegant acidity that brings freshness at the end. Drink now.                      Roger Voss ",Château Arricau-Bordes,Plaimont 2017 Château Arricau-Bordes  (Pacherenc du Vic Bilh),$42, Southwest France,91,Pacherenc du Vic Bilh,,Not rated yet [Add Your Review],White Blend,2017,Plaimont
12,13.5%,"Toscana, Tuscany, Italy",750 ml,White, Italy,7/1/2021,"
                      Made with Trebbiano, Sauvignon Blanc, Chardonnay and Traminer and vinified in cement clayvers, this is almost an orange wine. Medium-bodied and smooth, with a glycerin-like texture, it has multifaceted aromas including honey, ripe grapefruit, lychee, Spanish broom and dried yellow stone fruit. The aromas carry over to the palate along with mineral, lemon drop candy and a yeasty whiff of bread dough. Tangy acidity lifts the rich flavors. It's unusual, compelling and delicious.                      Kerin O’Keefe ",Trebianco,Castello dei Rampolla 2019 Trebianco White (Toscana),N/A, Tuscany,91,Toscana,,Not rated yet [Add Your Review],White Blend,2019,Castello dei Rampolla
13,12.5%,"Rioja, Northern Spain, Spain",750 ml,White, Spain,7/1/2021,"
                      Dry citrus aromas are topped by vanilla, lees and creamy oak scents. Core acidity cuts the roundness and lactic oak that thicken the palate, while this tastes of briny pear and apple along with vanilla. A strong oak character lingers on a generous finish; drink through 2022.                      Michael Schachner ",Organza,Sierra Cantabria 2018 Organza White (Rioja),$30, Northern Spain,91,Rioja,,Not rated yet [Add Your Review],White Blend,2018,Sierra Cantabria
14,14%,"Saint-Mont, Southwest France, France",750 ml,White, France,7/1/2021,"
                      Gros Manseng, Petit Courbu and Petit Manseng have come together in this richly complex wine. Along with tastes of lemon and honey that are filled out with spice and ripe acidity, the peach and kiwi flavors are powerful and intense. Drink the wine from 2022.                      Roger Voss ",Cirque Nord Grande Cuvée,Plaimont 2019 Cirque Nord Grande Cuvée  (Saint-Mont),$80, Southwest France,91,Saint-Mont,,Not rated yet [Add Your Review],White Blend,2019,Plaimont
15,12.5%,"Côtes de Gascogne, Southwest France, France",750 ml,White, France,7/1/2021,"
                      This medium-sweet wine, a blend of the two Manseng grapes, offers tastes of quince, honey and yellow fruits. Flavors bounce off the texture and acidity, balancing a wine that is both fresh and rich. Drink now.                      Roger Voss ",Frisson d'Automne,Domaine Guillaman 2019 Frisson d'Automne White (Côtes de Gascogne),$13, Southwest France,90,Côtes de Gascogne,,Not rated yet [Add Your Review],"Gros and Petit Manseng, White Blend",2019,Domaine Guillaman
16,13.5%,"Toscana, Tuscany, Italy",750 ml,White, Italy,7/1/2021,"
                      Made with 40% Trebbiano, 40% Malvasia and 20% between Chardonnay, Sauvignon and Pinot Bianco, this has enticing aromas of elderflower, citrus and yellow stone fruit. Aged 50% in steel and 50% in large barrels, the medium-bodied palate features juicy grapefruit, apricot and toasted hazelnut alongside tangy acidity.                      Kerin O’Keefe ",Colombaio Bianco,Colombaio di Cencio 2019 Colombaio Bianco White (Toscana),$25, Tuscany,90,Toscana,,Not rated yet [Add Your Review],White Blend,2019,Colombaio di Cencio
17,14%,"Rioja, Northern Spain, Spain",750 ml,White, Spain,7/1/2021,"
                      Briny stone-fruit and apple aromas include the slightest note of vegetal funk, while this blend dominated by Viura and Maturana Blanca feels minerally and healthy. Salty, lightly briny green-melon and citrus flavors persist through the finish. Drink through 2024.                      Michael Schachner ",Edición Limitada,Nivarius 2016 Edición Limitada White (Rioja),$22, Northern Spain,90,Rioja,,Not rated yet [Add Your Review],White Blend,2016,Nivarius
18,14.8%,"Templeton Gap District, Central Coast, California, US",750 ml,White, US,7/1/2021,"
                      Ripe aromas of green and yellow fruits, from melon to Key lime to peach, show on the nose of this blend of 80% Sauvignon Blanc, 15% Grenache Blanc and 5% Viognier, as does a cement-like minerality. The mouthfeel is taut, with flavors ranging from lime peel to riper melon.                      Matt Kettmann ",Field Day,ONX 2019 Field Day White (Templeton Gap District),$28, California,90, Central Coast,Templeton Gap District,Not rated yet [Add Your Review],White Blend,2019,ONX
19,11.5%,"Côtes de Gascogne, Southwest France, France",750 ml,White, France,7/1/2021,"
                      Currently run by the sixth generation, this estate brings out the natural freshness of the region's climate. In this attractive wine, bright white and yellow fruits harmonize with the lively acidity. Drink now.                      Roger Voss ",,Domaine Guillaman 2020 Colombard-Sauvignon Blanc (Côtes de Gascogne),$10, Southwest France,89,Côtes de Gascogne,,Not rated yet [Add Your Review],"Colombard-Sauvignon Blanc, White Blend",2020,Domaine Guillaman
20,14%,"Pacherenc du Vic Bilh, Southwest France, France",750 ml,White, France,7/1/2021,"
                      This dry wine from Pacherenc is rich, with touches of honey as well as green-apple and spice flavors. The zesty blend of Gros Manseng with Petit Courbu brings out yellow fruits and rich acidity at the end. Drink from late 2021.                      Roger Voss ",Lou Blanc,Plaimont 2019 Lou Blanc  (Pacherenc du Vic Bilh),$14, Southwest France,89,Pacherenc du Vic Bilh,,Not rated yet [Add Your Review],White Blend,2019,Plaimont
21,11.5%,"Côtes de Gascogne, Southwest France, France",750 ml,White, France,7/1/2021,"
                      This estate in the north of the Gascony region has produced a crisp and bright wine. Along with all this freshness, the wine has a zesty, mineral edge that gives it a final bite. Drink now.                      Roger Voss ",Domaine de Cassaigne Le Labyrinthe,Plaimont 2020 Domaine de Cassaigne Le Labyrinthe White (Côtes de Gascogne),$11, Southwest France,88,Côtes de Gascogne,,Not rated yet [Add Your Review],White Blend,2020,Plaimont
22,12%,"Côtes de Gascogne, Southwest France, France",750 ml,White, France,7/1/2021,"
                      A tantalizing mix of aromatic herbal flavors and hints of honey marks this fresh wine, with a crisp citrus texture and lively acidity. This light-alcohol blend of Colombard and Gros Manseng is ready to drink.                      Roger Voss ",BIG Born in Gascony,Plaimont 2020 BIG Born in Gascony White (Côtes de Gascogne),$11, Southwest France,87,Côtes de Gascogne,,Not rated yet [Add Your Review],White Blend,2020,Plaimont
23,11%,"Côtes de Gascogne, Southwest France, France",750 ml,White, France,7/1/2021,"
                      With a majority of Colombard, this wine is green and crisp. Ripe fruitiness and red-apple richness provide a slight relief from the intensity. Drink now.                      Roger Voss ",Brumes de Gascogne,Plaimont 2020 Brumes de Gascogne Colombard-Sauvignon Blanc (Côtes de Gascogne),$10, Southwest France,87,Côtes de Gascogne,,Not rated yet [Add Your Review],"Colombard-Sauvignon Blanc, White Blend",2020,Plaimont
24,11%,"Côtes de Gascogne, Southwest France, France",750 ml,White, France,7/1/2021,"
                      Colombard and Sauvignon Blanc layer herbal and crisp green flavors on top of each other, giving an aromatic, bright wine full of citrus. Touches of richer kiwi and clementine flavors bring intensity to the acidity. Drink this light-alcohol wine now.                      Roger Voss ",Colombelle,Plaimont 2020 Colombelle Colombard-Sauvignon Blanc (Côtes de Gascogne),$10, Southwest France,86,Côtes de Gascogne,,Not rated yet [Add Your Review],"Colombard-Sauvignon Blanc, White Blend",2020,Plaimont
25,13.5%,"Hemel-en-Aarde Ridge, South Africa",750 ml,White, South Africa,5/1/2021,"
                      A blend of 26% Chenin Blanc, 26% Chardonnay, 23% Roussanne, 21% Verdelho and 4% Muscat, this opens with initial aromas of toasted apple, spiced pear, peach pit and pie crust, with a hint of singed orange peel in the back. The medium-bodied palate shows good fruit richness graced with a lovely toasty overlay. It sounds decadent, but superbly bright and vibrant acidity and a saline freshness on the finish keep it all in balance.                      Lauren Buzzeo ",Hemelrand Vine Garden,Alheit 2017 Hemelrand Vine Garden White (Hemel-en-Aarde Ridge),$45,Hemel-en-Aarde Ridge,94,,,Not rated yet [Add Your Review],White Blend,2017,Alheit
26,12.5%,"Tasmania, Tasmania, Australia",750 ml,White, Australia,5/1/2021,"
                      Tasmania is Australia's coolest climate winegrowing region, and this small-batch label from winemaker Samantha Connew deftly expresses the region's capacity for elegant and refreshing wines. Tupelo is made of 57% Pinot Gris, 32% Riesling and 11% Gewürztraminer. The blend is a lithe expression of each variety. Delicate notes of rose water, orange and honey-flecked pear are accompanied by a light spritz when first opened, offering a lovely texture and crystalline acidity. This is a thirst-quenching drop that would pair perfectly with a wide range of Southeast Asian cuisine.                      Christina Pickard ",Tupelo,Stargazer 2019 Tupelo White (Tasmania),$40, Tasmania,93,Tasmania,,Not rated yet [Add Your Review],White Blend,2019,Stargazer
27,13%,"Napa Valley, Napa, California, US",750 ml,White, US,5/1/2021,"
                      This is a field blend of nearly equal parts Sémillon, Pinot Blanc and Chardonnay, with a smaller amount of Sauvignon Blanc. Flavors of vanilla, peach and toasted oak sit on a fresh and elegant palate, with subtle earthy accents chiming in.                      Virginie Boone ",L'Atelier,De Sante 2019 L'Atelier White (Napa Valley),$28, California,92, Napa,Napa Valley,Not rated yet [Add Your Review],White Blend,2019,De Sante
28,13.5%,"Western Cape, South Africa",750 ml,White, South Africa,5/1/2021,"
                      A blend of 90% Chenin Blanc and 10% Sémillon, this just screams Chenin from the glass, thanks to notes of waxed melon rind, crisp pear slices, lightly toasted apple and pressed yellow flowers. The medium-weight palate feels round and filling on entry, but is then picked up after the sip thanks to focused acidity and a light astringent texture that lends length to the finish. Overall, this is well-balanced and ready to go now and through 2026.                      Lauren Buzzeo ",Cartology Bush Vines Naturally Fermented,Alheit 2018 Cartology Bush Vines Naturally Fermented White (Western Cape),$55,Western Cape,92,,,Not rated yet [Add Your Review],White Blend,2018,Alheit
