,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
488,16%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,7/1/2020,"
                      This brawny, intensely ripe wine is dripping in red licorice, blackberry jam and seamless tannin, packing plenty of heat on the palate. Concentrated and soft, it finishes in high-toned acidity and a lasting touch of vanilla oak.                      Virginie Boone ",,Wattle Creek 2017 Zinfandel (Dry Creek Valley),$34, California,88, Sonoma,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2017,Wattle Creek
489,14.8%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,7/1/2020,"
                      A bit shy at first on the nose, this bottling offers aromas of muddled black plum, cherry and dried oregano on the nose. The more aggressive palate is loaded with dark fruit that is doused in herbs and baking-spice flavors.                      Matt Kettmann ",,Crooked Path 2017 Zinfandel (Paso Robles),$30, California,88, Central Coast,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2017,Crooked Path
490,14.3%,"California, California Other, California, US",750 ml,Red, US,7/1/2020,"
                      Fresh, fruity and almost-sweet, this easy-to-drink wine blends light oak spices with rich plum and strawberry flavors, kicking in hints of wood smoke and pepper for complexity.                      Jim Gordon ",Vista Notre,Neyers 2018 Vista Notre Zinfandel (California),$30, California,88, California Other,California,Not rated yet [Add Your Review],Zinfandel,2018,Neyers
491,15.5%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,7/1/2020,"
                      Concentrated cherry, smoke, rose petals and tobacco leaf meet with a touch of tang on the nose of this bottling. Tart red-plum and brisk strawberry flavors meet with wild herbs on the palate.                      Matt Kettmann ",,Riverstar 2017 Zinfandel (Paso Robles),$32, California,88, Central Coast,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2017,Riverstar
492,14.9%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,7/1/2020,"
                      Blended with 5% Petite Sirah, this wine is then aged in both American and Hungarian oak. Flavors of raisin cake, baked cherry and sweet oak combine around a juicy, exuberant style that finishes jammy and full.                      Virginie Boone ",,Gehricke 2018 Zinfandel (Russian River Valley),$30, California,88, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2018,Gehricke
493,16.1%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,7/1/2020,"
                      This is a hearty, abundantly ripe wine, broadly thick and concentrated in syrupy black fruit. The oak is appropriately matched, adding weight and woody elements alongside hints of tobacco and brush.                      Virginie Boone ",Nonno's Reserve,Sbragia 2017 Nonno's Reserve Zinfandel (Dry Creek Valley),$46, California,88, Sonoma,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2017,Sbragia
494,15.5%,"Napa Valley, Napa, California, US",750 ml,Red, US,7/1/2020,"
                      Blended with small percentages of Petite Sirah and Lagrein, this is a brawny, leathery red, textured and high toned in red berry. Dried herb, chalky tannin and robust ripeness give it a powerful weight and breadth.                      Virginie Boone ",Estate,Ballentine 2017 Estate Zinfandel (Napa Valley),$30, California,88, Napa,Napa Valley,Not rated yet [Add Your Review],Zinfandel,2017,Ballentine
495,14.7%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,7/1/2020,"
                      Toasted marshmallow and oak are met by dense layers of thick, rich dark cherry and blackberry in this full-bodied wine. Softly structured, it appeals in its approachability and integration.                      Virginie Boone ",Sonoma Reserve,Frei Brothers 2017 Sonoma Reserve Zinfandel (Dry Creek Valley),$20, California,88, Sonoma,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2017,Frei Brothers
496,15.5%,"Sonoma County, Sonoma, California, US",750 ml,Red, US,7/1/2020,"
                      Immensely powerful and ripe, this value-priced, large-production wine delivers plenty of juicy blackberry flavor around accents of cola and vanilla.                      Virginie Boone ",Old Vine,Kirkland Signature 2017 Old Vine Zinfandel (Sonoma County),$10, California,87, Sonoma,Sonoma County,Not rated yet [Add Your Review],Zinfandel,2017,Kirkland Signature
497,14.8%,"Lodi, Central Valley, California, US",750 ml,Red, US,7/1/2020,"
                      This full-bodied wine is broad in texture, ripe in flavor and rather light in terms of tannin and acidity, resulting in a soft mouthfeel.                      Jim Gordon ",,The Federalist 2017 Zinfandel (Lodi),$23, California,87, Central Valley,Lodi,Not rated yet [Add Your Review],Zinfandel,2017,The Federalist
498,15.5%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,7/1/2020,"
                      This hearty red tastes of barbecue meat and char. Rounded and rich, it has a juicy, broad appeal of brambly blackberry jam that contrasts against the meat.                      Virginie Boone ",OFS,De Loach 2017 OFS Zinfandel (Russian River Valley),$32, California,87, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2017,De Loach
499,15.5%,"Carmel Valley, Central Coast, California, US",750 ml,Red, US,7/1/2020,"
                      Blackberry-sauce and cocoa-dust aromas meet with slightly sour herbs and fennel on the nose of this bottling. Ripe blackberry-sorbet flavors are dusted in more dank herbs on the palate.                      Matt Kettmann ",,Joullian 2015 Zinfandel (Carmel Valley),$35, California,87, Central Coast,Carmel Valley,Not rated yet [Add Your Review],Zinfandel,2015,Joullian
500,14.5%,"Napa Valley, Napa, California, US",750 ml,Red, US,7/1/2020,"
                      A 100% varietal wine, this is juicy and fruity, with a soft, approachable simplicity and robust, rounded flavors of cherry and berry. It fades slightly on the finish.                      Virginie Boone ",,The Lost Chapters 2014 Zinfandel (Napa Valley),$30, California,87, Napa,Napa Valley,Not rated yet [Add Your Review],Zinfandel,2014,The Lost Chapters
501,14.8%,"Sierra Foothills, Sierra Foothills, California, US",750 ml,Red, US,7/1/2020,"
                      Very ripe, dried fruit flavors and a smooth, broad texture make this wine big, but not at all rough. It has a soothing, full body supporting raisin and plum flavors.                      Jim Gordon ",Edward's,Langman Estate 2016 Edward's Zinfandel (Sierra Foothills),$30, California,87, Sierra Foothills,Sierra Foothills,Not rated yet [Add Your Review],Zinfandel,2016,Langman Estate
502,15.8%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,7/1/2020,"
                      Very extracted aromas of plum, prune, raisin and figs are almost port-like on the nose of this bottle. It's thick and pruney on the palate as well, with roasted, nutty flavors of pecan and caramel.                      Matt Kettmann ",,Riverstar 2016 Zinfandel (Paso Robles),$32, California,86, Central Coast,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2016,Riverstar
503,15.5%,"Lodi, Central Valley, California, US",750 ml,Red, US,7/1/2020,"
                      Smooth in texture and very ripe tasting, this full-bodied wine brings strawberry and cherry-jam flavors and a soft, sweet mouthfeel.                      Jim Gordon ",,Big Smooth 2017 Zinfandel (Lodi),$15, California,86, Central Valley,Lodi,Not rated yet [Add Your Review],Zinfandel,2017,Big Smooth
504,15.6%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,7/1/2020,"
                      Black cherry, blackberry and black pepper combine forcefully around broad, dry tannins and over-the-top ripeness in this big-boned wine. A touch of dried herb appears on the finish.                      Virginie Boone ",Paradise Lane Vineyard Old Vine,Wine Guerrilla 2018 Paradise Lane Vineyard Old Vine Zinfandel (Russian River Valley),$40, California,85, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2018,Wine Guerrilla
505,13.9%,"Wahluke Slope, Columbia Valley, Washington, US",750 ml,Red, US,7/1/2020,"
                      High toned aromas of bittersweet chocolate, herb and cherry are followed by sweet seeming, dried out flavors.                      Sean P. Sullivan ",Viaggio,Siren Song 2016 Viaggio Primitivo (Wahluke Slope),$36, Washington,82, Columbia Valley,Wahluke Slope,Not rated yet [Add Your Review],"Primitivo, Zinfandel",2016,Siren Song
506,15.7%,"Calaveras County, Sierra Foothills, California, US",750 ml,Red, US,5/1/2020,"
                      This huge but polished wine from the Sierra Foothills is concentrated and layered, as moderate tannins and good acidity lift powerful blackberry and black-currant flavors. The tannins are fine grained, adding a velvety touch to the mouthfeel, and propelling wonderful black fig and dark cherry through a long finish.                      Jim Gordon ",Three Daughters,Karine 2017 Three Daughters Zinfandel (Calaveras County),$35, California,93, Sierra Foothills,Calaveras County,Not rated yet [Add Your Review],Zinfandel,2017,Karine
507,14.9%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,5/1/2020,"
                      This full-bodied and well-built wine shows the classic briary aromas followed by meaty berry-like flavors that are both fruity and savory in character. It's complex and distinctive, as hints of black pepper and dried herbs join long-lasting blackberry and raspberry notes.                      Jim Gordon ",Shake Ridge Ranch,Newsome-Harlow 2017 Shake Ridge Ranch Zinfandel (Amador County),$38, California,93, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Zinfandel,2017,Newsome-Harlow
508,14.6%,"St. Helena, Napa, California, US",750 ml,Red, US,5/1/2020,"
                      Floral rose and lavender greet the nose of this wine, made from a site first planted in the 1890s. Petite Sirah is planted within the same old block. Leathery, meaty texture and grippy tannin give it a towering presence of power and intensity within layers of black fruit, cola and vanilla.                      Virginie Boone ",Old Kraft Vineyard,Robert Biale 2017 Old Kraft Vineyard Zinfandel (St. Helena),$55, California,93, Napa,St. Helena,Not rated yet [Add Your Review],Zinfandel,2017,Robert Biale
509,14.3%,"Moon Mountain District Sonoma County, Sonoma, California, US",750 ml,Red, US,5/1/2020,"
                      From the great mountain site, this red is hearty in aspects of game, black olive, blackberry and cherry. Soft, supple tannins provide a foundation of weight and breadth, with teases of dried herb and black licorice melding with lasting acidity.                      Virginie Boone ",Monte Rosso Vineyard,Robert Biale 2017 Monte Rosso Vineyard Zinfandel (Moon Mountain District Sonoma County),$70, California,93, Sonoma,Moon Mountain District Sonoma County,Not rated yet [Add Your Review],Zinfandel,2017,Robert Biale
510,14.8%,"Carneros, Napa-Sonoma, California, US",750 ml,Red, US,5/1/2020,"
                      Soft and floral, this cooler climate red is juicy in red cherry and strawberry, with an approachability to its vivid, expressive fruit. Lingering in baking spice, its concentration is appealing and broadly generous, with understated power and undeniable likability.                      Virginie Boone ",Valsecchi Vineyard,Robert Biale 2017 Valsecchi Vineyard Zinfandel (Carneros),$58, California,92, Napa-Sonoma,Carneros,Not rated yet [Add Your Review],Zinfandel,2017,Robert Biale
511,14.9%,"Calaveras County, Sierra Foothills, California, US",750 ml,Red, US,5/1/2020,"
                      Vivid and nicely structured, this full-bodied wine pours out freshly crushed blackberry and cherry aromas backed by palate-coating blackberry and baking-spice flavors. It's generous and rich in style, and has a good nip of tannin in the texture.                      Jim Gordon ",Big John Vineyard,Newsome-Harlow 2017 Big John Vineyard Zinfandel (Calaveras County),$38, California,92, Sierra Foothills,Calaveras County,Not rated yet [Add Your Review],Zinfandel,2017,Newsome-Harlow
512,15.5%,"Sierra Foothills, Sierra Foothills, California, US",750 ml,Red, US,5/1/2020,"
                      Richness and ripeness show off great fruit flavors in this full-bodied but fresh and vibrant wine from an historic vineyard. Moderate tannins frame the exuberant raspberry and blackberry flavors nicely and blend with good acidity for very good balance.                      Jim Gordon ",Old Vine Original Grandpere Vineyard,Andis 2017 Old Vine Original Grandpere Vineyard Zinfandel (Sierra Foothills),$40, California,92, Sierra Foothills,Sierra Foothills,Not rated yet [Add Your Review],Zinfandel,2017,Andis
513,15.4%,"Lodi, Central Valley, California, US",750 ml,Red, US,5/1/2020,"
                      Opulent, concentrated and layered, this full-bodied and velvet-textured wine is packed with ripe fruit flavors and subtle oak accents, while maintaining good balance and drinkability. Intense black-cherry, blackberry and black-fig flavors swell on the palate and linger on the finish.                      Jim Gordon ",Scottsdale Vineyard,Harney Lane 2017 Scottsdale Vineyard Zinfandel (Lodi),$40, California,92, Central Valley,Lodi,Not rated yet [Add Your Review],Zinfandel,2017,Harney Lane
514,14.8%,"Fountaingrove District, Sonoma, California, US",750 ml,Red, US,5/1/2020,"
                      Blended with Petite Sirah and Carignan, this hearty red is sanguine and structured, with bright acidity that lifts the dense meaty fruit. Plum, dark chocolate and bacon highlight the dense concentration of richness that is balanced in oak.                      Virginie Boone ",Peaceland Vineyard,Carol Shelton 2016 Peaceland Vineyard Zinfandel (Fountaingrove District),$35, California,92, Sonoma,Fountaingrove District,Not rated yet [Add Your Review],Zinfandel,2016,Carol Shelton
515,14.9%,"Calaveras County, Sierra Foothills, California, US",750 ml,Red, US,5/1/2020,"
                      Vibrant, fruity and well balanced, this medium- to full-bodied wine is packed with red-cherry and raspberry flavors on a nicely firm texture of light tannins and fruit acidity. It seems to get better from sip to sip to sip.                      Jim Gordon ",Roland Rosario Vineyard Elev. 1147,Newsome-Harlow 2017 Roland Rosario Vineyard Elev. 1147 Zinfandel (Calaveras County),$38, California,92, Sierra Foothills,Calaveras County,Not rated yet [Add Your Review],Zinfandel,2017,Newsome-Harlow
516,15.4%,"Fiddletown, Sierra Foothills, California, US",750 ml,Red, US,5/1/2020,"
                      Ripe delicious berry flavors mingle with earthy, peppery notes in this full-bodied and complex wine. Moderate tannins beef up the texture for great balance and let a classic briary expression come through.                      Jim Gordon ",Rinaldi,Jeff Cohn 2017 Rinaldi Zinfandel (Fiddletown),$45, California,92, Sierra Foothills,Fiddletown,Not rated yet [Add Your Review],Zinfandel,2017,Jeff Cohn
517,15.6%,"Sonoma Valley, Sonoma, California, US",750 ml,Red, US,5/1/2020,"
                      From the tremendously beautiful, old-vine site in the heart of the appellation, this hearty red is juicy in brooding black fruit and savory black pepper, leather and oak. Dense and supple, it entices the palate with ease, developing increasing complexity as it goes.                      Virginie Boone ",Pagani,Seghesio 2017 Pagani Zinfandel (Sonoma Valley),$48, California,91, Sonoma,Sonoma Valley,Not rated yet [Add Your Review],Zinfandel,2017,Seghesio
518,14.5%,"California, California Other, California, US",750 ml,Red, US,5/1/2020,"
                      This wine is good and rich while staying balanced. It offers ripe plum and blackberry aromas, abundant fruit flavors and subtle oak spices. It will be hard to beat when a bold, firm wine is called for.                      Jim Gordon ",,Kendall-Jackson 2017 Zinfandel (California),$17, California,91, California Other,California,Not rated yet [Add Your Review],Zinfandel,2017,Kendall-Jackson
519,15.1%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,5/1/2020,"
                      Blended with 10% Alicante Bouchet, the sweet, dusty nose of this red is generously juicy, with supple dried fruit that highlights this estate wine—the vines first planted in 1904 (at what was once known as the Robert Rue Vineyard). Made in a full-bodied, generous style, it offers structure and lush layers of plum, dark cherry and a lasting twist of nutmeg.                      Virginie Boone ",Croix Estate Vineyard 1904 Old Vine,Croix 2017 Croix Estate Vineyard 1904 Old Vine Zinfandel (Russian River Valley),$50, California,91, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2017,Croix
520,15.5%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,5/1/2020,"
                      This brawny, unabashedly ripe, supple wine is thick in baked plum, dark cherry and mocha, with a viscosity that expands on the palate. Baking spice and cola mingle and add to the opulent style.                      Virginie Boone ",Cortina,Seghesio 2017 Cortina Zinfandel (Dry Creek Valley),$40, California,91, Sonoma,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2017,Seghesio
521,14.5%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,5/1/2020,"
                      This is a pretty, inviting wine that is aromatically effusive in gorgeous cherry, berry and raisin-rum cake. Juicy, expansive and likable, it has soft supple tannins that provide support without interruption, finishing in a savory complement of meat, nutmeg and black pepper.                      Virginie Boone ",Morelli Lane Vineyard,Dutton-Goldfield 2017 Morelli Lane Vineyard Zinfandel (Russian River Valley),$50, California,91, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2017,Dutton-Goldfield
522,14.5%,"Central Coast, Central Coast, California, US",750 ml,Red, US,5/1/2020,"
                      Caramelized berries meet with maple and fresh rose petals on the dynamic nose of this bottling. There is a compelling intensity on the palate, where candied boysenberry and floral violet tones stay dry and pleasant thanks to the structure and acidity.                      Matt Kettmann ",,Oblivion 2017 Zinfandel (Central Coast),$36, California,91, Central Coast,Central Coast,Not rated yet [Add Your Review],Zinfandel,2017,Oblivion
523,15.6%,"Sonoma County, Sonoma, California, US",750 ml,Red, US,5/1/2020,"
                      Brawny in style, this ripe, densely packed wine shows old-vine personality in its mix of leather saddle, black pepper and cinnamon notes that permeate through the baked cherry and plum core. Powdered tannins lend texture and give it complexity and weight.                      Virginie Boone ",Old Vine,Seghesio 2017 Old Vine Zinfandel (Sonoma County),$40, California,91, Sonoma,Sonoma County,Not rated yet [Add Your Review],Zinfandel,2017,Seghesio
524,14.8%,"Oak Knoll District, Napa, California, US",750 ml,Red, US,5/1/2020,"
                      Berry bramble, tar and oak mark a soft, supple and powerful palate of approachable intensity in this powerfully built wine from the winery's own historic site, first planted in 1937. Round supple tannins ride a lengthy palate building to a finish of wild vanilla and cola.                      Virginie Boone ",Aldo's Vineyard Estate Grown,Robert Biale 2017 Aldo's Vineyard Estate Grown Zinfandel (Oak Knoll District),$85, California,90, Napa,Oak Knoll District,Not rated yet [Add Your Review],Zinfandel,2017,Robert Biale
525,14.8%,"Mendocino County, Mendocino County, California, US",750 ml,Red, US,5/1/2020,"
                      Salt and pepper spiciness meets tempting blackberry and black-plum flavors in this full-bodied, rich and mouthfilling wine. It's well balanced for drinking now, as light tannins and good acidity give just a bit of grip in the texture.                      Jim Gordon ",Old Vine,Artezin 2018 Old Vine Zinfandel (Mendocino County),$16, California,90, Mendocino County,Mendocino County,Not rated yet [Add Your Review],Zinfandel,2018,Artezin
526,14.9%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,5/1/2020,"
                      Spicy berry, leather, baking spice and pepper ride along full-bodied power and soft tannin weight in this old-vine wine, dusty on the palate and richly ripe.                      Virginie Boone ",Michael Moon Old Vine Teldeschi Vineyard,Timark 2017 Michael Moon Old Vine Teldeschi Vineyard Zinfandel (Dry Creek Valley),$38, California,90, Sonoma,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2017,Timark
527,15%,"Lodi, Central Valley, California, US",750 ml,Red, US,5/1/2020,"
                      Concentrated and complex, this full-bodied wine overflows with ripe berries, black-pepper and beef aromas that continue in the generous flavors. A big broad mouthfeel, full body and mild tannins all add to an impression of richness.                      Jim Gordon ",Old Vine,Hierogram 2018 Old Vine Zinfandel (Lodi),$18, California,90, Central Valley,Lodi,Not rated yet [Add Your Review],Zinfandel,2018,Hierogram
528,14.1%,"Sonoma County, Sonoma, California, US",750 ml,Red, US,5/1/2020,"
                      This well-made wine has cherry-berry fruitiness and a likably soft smooth texture, with a rounded approachability to its richness and moderate weight. Blended with 17% Petite Sirah, it has understated power and integrated oak, finishing in a swirl of vanilla.                      Virginie Boone ",,Decoy 2017 Zinfandel (Sonoma County),$25, California,90, Sonoma,Sonoma County,Not rated yet [Add Your Review],Zinfandel,2017,Decoy
529,14.8%,"Lodi, Central Valley, California, US",750 ml,Red, US,5/1/2020,"
                      This full-bodied wine boasts delicious fruit flavors, a dose of spicy oak, good balance and a wonderful sense of polish. Jammy raspberry and strawberry flavors meet hints of smoke, meat and herbs.                      Jim Gordon ",The Heritage Collection Old Vine,Peirano 2016 The Heritage Collection Old Vine Zinfandel (Lodi),$14, California,90, Central Valley,Lodi,Not rated yet [Add Your Review],Zinfandel,2016,Peirano
530,15.3%,"Alexander Valley, Sonoma, California, US",750 ml,Red, US,5/1/2020,"
                      This full-bodied red is densely concentrated in soy, leather and black pepper—savory elements that highlight and complement the rich red and black cherry. Firm, supple tannins help support the weight and intensity, getting along well with the toasted oak.                      Virginie Boone ",Home Ranch Estate,Seghesio 2017 Home Ranch Estate Zinfandel (Alexander Valley),$60, California,90, Sonoma,Alexander Valley,Not rated yet [Add Your Review],Zinfandel,2017,Seghesio
531,13.9%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,5/1/2020,"
                      Baked strawberry, smoke, turned earth and a touch of hibiscus make for an inviting entry to the nose of this bottling. The palate begins with a soft texture, opening toward spice, earth and snappy red-fruit flavors.                      Matt Kettmann ",,Crū 2017 Zinfandel (Paso Robles),$35, California,90, Central Coast,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2017,Crū
532,14.5%,"Howell Mountain, Napa, California, US",750 ml,Red, US,5/1/2020,"
                      Structured tart red cherry and orange peel accent a robust grip of tannin and weighty power in this bold wine, made in small amounts from the mountain site. Black pepper, licorice and cola contribute spicy seasoning against the bigger notions of fruit and texture.                      Virginie Boone ",Beatty Ranch,Howell Mountain Vineyards 2016 Beatty Ranch Zinfandel (Howell Mountain),$55, California,90, Napa,Howell Mountain,Not rated yet [Add Your Review],Zinfandel,2016,Howell Mountain Vineyards
533,15%,"El Dorado County, Sierra Foothills, California, US",750 ml,Red, US,5/1/2020,"
                      Vibrantly fruity and fresh, this full-bodied, appetizing wine does not feel as big as the ripe alcohol level suggests. It is full of crisp, just-ripe raspberry and blackberry flavors that ride a lightly tannic, mouthgripping texture.                      Jim Gordon ",Herbert Vineyard,Newsome-Harlow 2017 Herbert Vineyard Zinfandel (El Dorado County),$38, California,90, Sierra Foothills,El Dorado County,Not rated yet [Add Your Review],Zinfandel,2017,Newsome-Harlow
534,14.8%,"Sonoma County, Sonoma, California, US",750 ml,Red, US,5/1/2020,"
                      This offering is blended with smaller amounts of Petite Sirah, Carignan and mixed reds. Juicy and generous in blackberry and vanilla, it is a broadly appealing style, utilizing both American and French oak.                      Virginie Boone ",,Seghesio 2018 Zinfandel (Sonoma County),$26, California,90, Sonoma,Sonoma County,Not rated yet [Add Your Review],Zinfandel,2018,Seghesio
535,N/A,"Calaveras County, Sierra Foothills, California, US",750 ml,Red, US,5/1/2020,"
                      Big and bright fruit flavors fill up this full-bodied and well-balanced wine, giving it great freshness and appeal. Raspberry, red-cherry and black-cherry notes meld with mild oak spices.                      Jim Gordon ",The Donner Party,Newsome-Harlow 2017 The Donner Party Zinfandel (Calaveras County),$38, California,90, Sierra Foothills,Calaveras County,Not rated yet [Add Your Review],Zinfandel,2017,Newsome-Harlow
536,14.9%,"Napa Valley, Napa, California, US",750 ml,Red, US,5/1/2020,"
                      Blended with 10% Syrah and aged in a combination of European and American oak, this burly wine offers tones of campfire, herb and game. The palate shows a thick, concentrated core of blackberry seasoned with black pepper and cinnamon on the finish.                      Virginie Boone ",,Acre 2017 Zinfandel (Napa Valley),$29, California,90, Napa,Napa Valley,Not rated yet [Add Your Review],Zinfandel,2017,Acre
537,13.8%,"Calaveras County, Sierra Foothills, California, US",750 ml,Red, US,5/1/2020,"
                      Quite light in the glass, this wine begins with cranberry, dried herb and wild chaparral aromas. It's clean and light on the palate, with brisk red-fruit, rose-petal and earthy forest flavors.                      Matt Kettmann ",Rorick Heritage,Bold 2018 Rorick Heritage Zinfandel (Calaveras County),$25, California,90, Sierra Foothills,Calaveras County,Not rated yet [Add Your Review],Zinfandel,2018,Bold
538,15.9%,"Lodi, Central Valley, California, US",750 ml,Red, US,5/1/2020,"
                      Great concentration, pure fruit flavors and a nice sense of focus make this full-bodied wine hard to ignore. Very ripe plums and raisins are accented by smoky, peppery impressions, and the texture is broad and rich.                      Jim Gordon ",Old Ghost Old Vine,Klinker Brick 2016 Old Ghost Old Vine Zinfandel (Lodi),$37, California,89, Central Valley,Lodi,Not rated yet [Add Your Review],Zinfandel,2016,Klinker Brick
539,14.5%,"North Coast, North Coast, California, US",750 ml,Red, US,5/1/2020,"
                      This wine is good and dry, showing honest fruit flavors, moderate tannins and a sense of concentration. Blackberry and plum flavors expand on the palate, filling out the full frame.                      Jim Gordon ",,The Winery SF 2015 Zinfandel (North Coast),$27, California,89, North Coast,North Coast,Not rated yet [Add Your Review],Zinfandel,2015,The Winery SF
540,16.2%,"Oakville, Napa, California, US",750 ml,Red, US,5/1/2020,"
                      This inviting red is rich and spicy in vanilla, cinnamon and nutmeg, with soft robustly ripe black fruit. The density and intensity is layered in dark chocolate and mocha, lingering in toasted oak.                      Virginie Boone ",Bobcat,Vine Cliff 2017 Bobcat Zinfandel (Oakville),$70, California,89, Napa,Oakville,Not rated yet [Add Your Review],Zinfandel,2017,Vine Cliff
541,15%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,5/1/2020,"
                      This wine offers a big, firm structure and plenty of potent raspberry and blackberry flavors to fill it. Moderate tannins and full body support generous fruitiness and maintain good balance.                      Jim Gordon ",,Belledor 2017 Primitivo (Amador County),$26, California,89, Sierra Foothills,Amador County,Not rated yet [Add Your Review],"Primitivo, Zinfandel",2017,Belledor
542,14.8%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,5/1/2020,"
                      Full body and a moderately tannic texture go well with the ripe black-cherry and blackberry flavors of this bold and appetizing wine.                      Jim Gordon ",,Belledor 2017 Zinfandel (Amador County),$24, California,89, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Zinfandel,2017,Belledor
543,15.5%,"Lodi, Central Valley, California, US",750 ml,Red, US,5/1/2020,"
                      This big concentrated wine offers delicious ripe fruit and spice flavors, plenty of new oak accents and smoky peppery nuances. It is soft in terms of acidity, and low in tannins, for a cushy texture.                      Jim Gordon ",Cigar Old Vine,Cosentino 2018 Cigar Old Vine Zinfandel (Lodi),$20, California,88, Central Valley,Lodi,Not rated yet [Add Your Review],Zinfandel,2018,Cosentino
544,16.2%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,5/1/2020,"
                      This wine has an entry of baked strawberry and brown sugar that presents as bold, rich and ripely sweet in this full-bodied wine. A dash of white pepper helps to even out the bolder aspects of big personality.                      Virginie Boone ",Row 26 Reserve,Pezzi King 2016 Row 26 Reserve Zinfandel (Dry Creek Valley),$65, California,88, Sonoma,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2016,Pezzi King
545,13.9%,"Temecula Valley, South Coast, California, US",750 ml,Red, US,5/1/2020,"
                      Leather, hickory smoke, dried berry and herb show on the nose of this bottling. There are wild anise and baked berry flavors on the palate, which is soft in texture.                      Matt Kettmann ",,Akash 2017 Zinfandel (Temecula Valley),$52, California,88, South Coast,Temecula Valley,Not rated yet [Add Your Review],Zinfandel,2017,Akash
546,15.5%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,5/1/2020,"
                      Leathery and reduced, this big fruit-driven wine is thick and viscous on the palate, with strong powerful layers of fig, cherry and blackberry. The tannins are soft and well integrated and the finish dipped in dark chocolate and baking spice.                      Virginie Boone ",Teldeschi Ancient Vine,David Clinton 2016 Teldeschi Ancient Vine Zinfandel (Dry Creek Valley),$32, California,88, Sonoma,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2016,David Clinton
547,13.8%,"Calaveras County, Sierra Foothills, California, US",750 ml,Rose, US,5/1/2020,"
                      A meaty, prosciutto-like aroma and firm, bitter cherry flavors make this light-bodied wine reminiscent of an Italian apéritif. It brings a nice Mediterranean mineral flair to the table.                      Jim Gordon ",Three Daughters Rosé of,Karine 2018 Three Daughters Rosé of Primitivo (Calaveras County),$24, California,88, Sierra Foothills,Calaveras County,Not rated yet [Add Your Review],"Primitivo, Zinfandel",2018,Karine
548,14.5%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,5/1/2020,"
                      The aromas offer reserved notes of wet clay, cherry candy, spice, dark coffee and dried herb. The palate is considerably more giving, with full-bodied flavors of vanilla, cherry and baking spice, with the oak—65% new European and American—getting a bit out front of the fruit at times.                      Sean P. Sullivan ",Art Den Hoed Vineyard Painted Hills,Maryhill 2016 Art Den Hoed Vineyard Painted Hills Primitivo (Columbia Valley (WA)),$30, Washington,88, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],"Primitivo, Zinfandel",2016,Maryhill
549,14.1%,"Lodi, Central Valley, California, US",750 ml,Red, US,5/1/2020,"
                      Deep ripe fruit flavors and an expansive, mouthfilling texture make this full-bodied wine an easy choice. It's rich and chocolaty.                      Jim Gordon ",Cherryhouse Vineyard,Paskett 2017 Cherryhouse Vineyard Zinfandel (Lodi),$30, California,88, Central Valley,Lodi,Not rated yet [Add Your Review],Zinfandel,2017,Paskett
